ID	TARGET	TEXT	STANCE
3902	朝鲜核试验	20天发射百枚导弹，分界线前磋商亚运会事宜，朝鲜核战双面战术 能否推动半岛局势和平发展？ 美国媒体假想中越战争，列出越南对抗中国五大利器，如果开展越南胜算几何？详情请听AM1116\FM98.1 在18点30分播出的环球热点报道。	UNKNOWN
3903	朝鲜核试验	在交到男朋友之后，估计这段珍贵的视频就要被删除了。。。|秒拍视频 #微博搞笑小视频#	UNKNOWN
3904	朝鲜核试验	【朝外长：朝鲜应对韩美只能“以核制核”】朝鲜外交部长李洙墉21日在联合国总部强烈谴责国际社会对朝鲜采取制裁措施，宣称就韩美两国开展的核战争演习，朝鲜只能通过核开发予以应对。 李洙墉说，目前在朝鲜半岛举行的史上最大规模韩美军事演习，不仅投入30万兵力参演，还投入了美核战略武器。他声称，	UNKNOWN
3905	朝鲜核试验	【韩回应中方：保护国民免受朝核威胁最重要】韩国防部发言人就中国要求韩美放弃部署萨德计划回应时强调：没有什么比保护韩国国民生命与财产安全免受朝与日俱增的核武及导弹威胁更重要，韩国政府和军队所作一切都将基于这一立场。 微评：中国应有同样立场，来保护国民安全和利益。http://t.cn/RGidVA4	UNKNOWN
3906	朝鲜核试验	【朝鲜：半岛要打核战 今日或发射导弹】朝鲜亚太和平委员会9日发表声明，声称朝鲜半岛局势正滑向一场“热核战争”，敦促在韩国的外国机构、企业、外国人和游客采取避难、撤离措施。韩媒体援引观察人士的说法称，朝鲜可能会选在多个重要国家纪念日“扎堆”的4月发起“突然挑衅”。	UNKNOWN
3907	朝鲜核试验	一个政权说到底 要有道德良知 他存在的唯一合理性就是 能让国民过的幸福 ‘，其次是为人类创造出科技文化;中国虽然还没有为世界创造出多少科技文化，但至少脱贫了；可是朝鲜呢，一个靠中美韩日施舍存活了半个世纪的政权，给本国民众带来的是无尽的苦难和折磨，对世界是各种核战讹诈。 世界的耻辱	UNKNOWN
3908	朝鲜核试验	朝鲜“舞水端”中程导弹连续多次发射失败或促使朝鲜代表团访华“示软”。“舞水端”导弹在朝鲜武器库中相对技术成熟，有国外技术支持，还如此缺乏可靠性，更何况其其他远程导弹是否堪用。既然都没有能力发射中程导弹威胁到日本，朝鲜不得不放下身段寻求中国“保护”。	UNKNOWN
3909	朝鲜核试验	中国的网络自由程度比肩金三胖统治下的朝鲜，这看法估大家都没有异议；中国的网站千网一面，逐渐与全国的电视台沦为难兄难弟！还说要做大国，做与美欧一并雄起的大哥，做梦吧！但翻看历史，国与国的竞争，实质并不是军力的竞争，也不是比核弹的多少，而是先进制度战胜落后制度，先进制度淘汰落后制度。	UNKNOWN
3910	朝鲜核试验	韩官员：朝鲜发射的第六枚舞水端导弹性能有所改善，飞了400公里。	UNKNOWN
3911	朝鲜核试验	我觉得人家是经济、政治、安全被美国压制的一种反弹	UNKNOWN
3912	朝鲜核试验	说朝核的都用脑子想想，一个小国如果后面没有五大流氓撑腰怎么可能把氢弹搞出来早被联手制裁死了有没有想过每次中俄在中东非洲东南亚太平洋的利益受到威胁朝鲜就射导弹让日韩股市跌几跌联合国五大流氓，外交上说的一套，背地里又是一套	UNKNOWN
3913	朝鲜核试验	【特朗普称愿见朝鲜领导人】美国共和党总统竞选领跑人特朗普接受路透社专访时说，他在接触朝鲜领导人问题上持开放态度，可以通过与其对话的方式劝阻朝鲜停止核计划。“我可以与他（金正恩）对话，”特朗普说，“我和他对话没有任何问题。”美国与朝鲜没有正式建交，当前仅通过瑞典驻朝使馆就少数相关事	UNKNOWN
3914	朝鲜核试验	金三胖先让朝鲜人民吃饱饭再吹牛吧，他敢动手吗，真丢了核弹，朝鲜几千万人民真会陷于灭顶之灾了。//【朝对美发通牒：要么转变政策要么接受核战火洗礼】 http://t.cn/RqlMB5f	UNKNOWN
3915	朝鲜核试验	【朝鲜发射导弹可能已经失败】财联社22日讯，据韩联社援引韩国联合参谋本部消息，北京时间4时58分前后朝鲜在江原道远山地区发射一枚导弹；这次...http://t.cn/R5pWu1f	UNKNOWN
3916	朝鲜核试验	【韩防长明日访问法国 将讨论朝核问题】据韩国国防部13日消息，应法国政府的邀请，国防部长官韩民求将于14-16日对法国进行正式访问。访问期间，韩民求将与法国国防部长勒德里昂举行会谈，就朝核问题及核不扩散问题等深入交换意见。http://t.cn/R5iG634	UNKNOWN
3917	朝鲜核试验	朝鲜外务省发言人日前表示，朝鲜提出的以美国停止美韩联合军演换朝方中止核试验等建议依然有效。谈话说，正如朝鲜最高领导人金正恩在新年致辞中所言，今年朝鲜的首要任务是发展经济和改善民生，因此朝鲜比任何时候都更加需要稳定的局势与和平的环境。『朝鲜提议美国停止军演换取朝方中止核试验_财经网 	UNKNOWN
3918	朝鲜核试验	朝鲜卫星发射，让美国有理由继续加大亚太驻军的力量，同时也将韩国再度拉 回到原有的轨道中，朝核问题也再度吸引了世界的眼球，对于中国而言再度面临重大的选择，东亚和平的环境受到朝核问题的影响越来越复杂，结论是对中国甚至俄罗斯都是非常不利的。	UNKNOWN
3919	朝鲜核试验	【中方：安理会可通过新决议 使朝鲜为其行为付出代价】当地时间2月12日，外交部长王毅在德国慕尼黑接受路透社专访时称：朝方不顾国际社会反对再次进行核试验，又运用弹道导弹技术发射卫星，中方从一开始就公开反对。中方主张，安理会可通过新决议，使朝鲜为其行为付出必要代价。http://t.cn/RGV2r9p	UNKNOWN
3920	朝鲜核试验	【韩国决定暂停开城工业园运转】针对日前朝鲜第四次核试验和发射远程火箭，韩国决定今日起暂时关闭开城工业园，明天开始撤离韩方企业人员。对朝鲜实施严厉经济制裁。开城工业园被视作朝韩关系的减压阀和温度计，2003年朝韩开始合作建设，由朝鲜管辖，主旨是吸引韩国企业投资。（央视记者卢星海）	UNKNOWN
3921	朝鲜核试验	【午报 | 5月23日全球主要媒体头条一览】韩联社网站：韩方要求朝方在对话前先就无核化表态；韩国《东亚日报》：韩国：朝鲜提议会谈只是为了回避核责任。http://t.cn/R5z5y90	UNKNOWN
3922	朝鲜核试验	【朝鲜对韩进行GPS电波干扰】朝鲜连续两天对韩国进行全球定位系统（GPS）电波干扰，昨天又从咸镜南道宣德一带向半岛东部海域发射一枚短程地对空导弹，韩国政府敦促朝鲜立刻停止威胁韩国民众安全的举动。在华盛顿出席核峰会的韩国、日本与美国首脑就朝鲜近期核导试验的“挑衅行为”，结成联合阵线。韩国	UNKNOWN
3923	朝鲜核试验	都有被迫害妄想症，金三胖下场不会好的，在21世纪还逆天独行，顺之者昌逆之者亡	UNKNOWN
3924	朝鲜核试验	【中国导弹打中美国航母的概率为0！】美军也许打朝鲜那样的山地战、越南那样的丛林战不太行。但是海战，绝对是美军强项。用中国弱项，去碰美国强项，这非常不聪明！而且我军训练松弛，人民日报当优秀典型报道，火箭兵六年打了七次实弹。钱哪里去了？ 各级进贡给徐财厚的钱，估计都是从军费中克扣出来的	UNKNOWN
3925	朝鲜核试验	呆逼方丈熬的这碗鱼汤，足以征服金三胖放下核武器！！！好吧，夜深人静的，喊破嗓子不如甩开膀子，我喝着，您看着	UNKNOWN
3926	朝鲜核试验	三胖在祈祷，再来几灾难吧。不然那些个傻比不会捐钱给我们的。我还要搞核武器，没钱不好搞。//【中国向朝鲜提供10万美元救灾款：朝鲜遭严重暴雨】 http://t.cn/RyVYeOH	UNKNOWN
3927	朝鲜核试验	朝鲜真TMD是朝险。金三胖绑架朝鲜与美国进行手榴核弹对抗美国导榴弹，蚂蚁啃骨头叫嚣。 别侮辱朝鲜，金三胖不代表朝鲜，正确的说法，窃据朝鲜的领倒鬼，金正恩不同志，喷出鬼话，，，解析，他不是领导人，人都不是，不是任何人的同志，说是正常人的专利，鬼是不会亿说话的，只能用喷。	UNKNOWN
3928	朝鲜核试验	美国不是缺诚意，而是压根就不想半岛安静，真安静了，就没他啥事了~只有不断刺激朝鲜闹点动静，他才有搅局的合理性~	UNKNOWN
3929	朝鲜核试验	|| @Out man不打小怪兽: 在金氏家族统治下老百姓就像圈养的牛马，平时拉车，过年杀了吃肉，不听话放几十条饿狗咬。你真的认为三胖有了核武器是朝鲜老百姓的自由筹码？事实上恰恰相反，三胖越强大，老百姓离自由越遥远。 // @键盘: 让朝鲜人民自己争取自由 http://t.cn/8FfRI2J	UNKNOWN
3930	朝鲜核试验	也许美韩联军打不过三胖！哈哈哈！	UNKNOWN
3931	朝鲜核试验	朝:韩国侮辱太阳节重伤最高尊严是特大型挑衅http://t.cn/zTcDmNL核武器是战略威胁，不是战术打击的主要手段，他在挑衅韩国和日本，蠢猪一枚！现代科技的发展，核武器的研制是公开的技术，在公开的网上都可以找到相关细节了！金氏闭嘴是关键！达到恐怖平衡点三胖会得利么？只会受损！说不定政权不保了。	UNKNOWN
3932	朝鲜核试验	现在真TM理解了金三胖（券商、银行、保险）是拉砸大盘指数的核武器！	UNKNOWN
3933	朝鲜核试验	解决东北亚紧张局势——中国联合俄罗斯、美日韩，一举拔掉金三胖及核武器，然后建立一个亲中的政权，中国在其它不涉及核心利益的地方对俄美日韩做出些让步。一劳永逸。	UNKNOWN
3934	朝鲜核试验	鲸播报：31日讯，朝鲜导弹发射失败。（韩联社）	UNKNOWN
3935	朝鲜核试验	一个国家被美国威逼成这样，真的是不容易啊！突然跑过来一个人，说你是流氓，你不承认，就打你。你反抗，就制裁你，不让你家里好过。等好不容易手里面拿了一个棍子，说了一句，我有棍子但是不随便打人的时候。边上人邻居家大喊，真正的流氓是我，是我。全世界都看着这位邻居说，还有人自己骂自己的嘛？	UNKNOWN
3936	朝鲜核试验	【天下周刊学者激辩：中国如何应对东亚安全问题】从朝鲜核试验，到韩国研究部署萨德问题，东亚安全问题集中爆发，中国应该采取怎样的策略？中韩多名学者在天下周刊线上平台展开激烈对话。请戳：http://t.cn/RGHez0n （新浪）	UNKNOWN
3937	朝鲜核试验	朝鲜发布视频模拟核弹摧毁华盛顿，画面太震撼。~~~~三胖哥真是宇宙无敌了！ , 分享自秒拍用户 @秒拍视频排行榜 的作品,一起来看~|秒拍视频（使用#秒拍#录制）	UNKNOWN
3938	朝鲜核试验	#超人大战蝙蝠侠# 语言很少，到处都是火光冲天的画面。超人和蝙蝠侠的对决，恰好暴露了人的丑陋。人类能制造怪物，但不允许一个英雄的存在。今天的世界没有英雄，大家都是平凡人。台词说的好：暴力就是不进行和平对话啊。想起影片中的最后出场的怪物好像金三胖，送到外太空被核弹打也没有死。哈哈	UNKNOWN
3939	朝鲜核试验	在国际局部战争持续不断的局面下，在朝核危机的步步紧逼环境中，没有强大军工和估值优势的A股军工是不合情理的。	UNKNOWN
3940	朝鲜核试验	【金正恩称：朝鲜随时准备使用核武器】据朝中社4日报道，朝鲜最高领导人金正恩日前表示，要随时准备好发射已部署的核弹头。（@央视新闻）	UNKNOWN
3941	朝鲜核试验	有时候我就想，你有的为啥不让别人有那？原因就是都尼玛有了老子用什么当大哥。	UNKNOWN
3942	朝鲜核试验	【头版头条】这是今天两大市场零售量最大的报纸的头版，头条新闻都是关于朴槿惠国会演讲、半岛局势专题。两报纸集纳外电报道，驻外记者一手采写各方反应，都集中表述韩总统用语罕见强硬的观点，《环球时报》同时配发社评，谈如何应对朝核问题引发危机。该话题也成为微博热议焦点，足见公众关切度之高。	UNKNOWN
3943	朝鲜核试验	北京时间5月7日晚，中国银行宣布关闭朝鲜外贸银行账户，其外汇交易将被终止。作为负责朝鲜外汇交易的主要国有银行，称其为朝鲜研发核武器提供资金。中国银行是中国最大的外汇交易行，朝中两国贸易款项大多经由中行进行。 评：如果金三胖再不消停的话,我可以给他一个账号,把他的钱转给我，我帮他保存。	UNKNOWN
